id,status,summary,description,lat,lng,address,created_at,acknowledged_at,closed_at,url,media,time to acknowledge,time to close
15185497,Acknowledged,Trees and Tree Limbs,"There are four or five trees with a lot of lower limbs to the south, making exiting 20th street difficult without pulling our too far into Washburn Ave. 2 or 3 are in one yard and 2 or 3 are in the next yard down. Can the city please trim the lower branches please? ",39.0321442375496,-95.6968950035445,"1941-2011 Sw Washburn Ave Topeka, KS, 66604, USA",2023-08-30 13:40:02+00:00,2023-08-30 13:40:07+00:00,,https://seeclickfix.com/api/v2/issues/15185497,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",0 days 00:00:05.000000000,
15184118,Acknowledged,"Property Maintenance, Code Violations & Graffiti",This is an unpermitted Type II short-term rental,39.0394070205448,-95.7082529625428,"1508 Sw High Ave Topeka, Kansas, 66604",2023-08-30 02:31:21+00:00,2023-08-30 02:31:46+00:00,,https://seeclickfix.com/api/v2/issues/15184118,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTBEL2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7c7929985498e6799454956cd1a445b06716c398/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--a97fc2b9573eb2bdd92c5c7b4116262444f87298/1508swhigh.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTBEL2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7c7929985498e6799454956cd1a445b06716c398/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/1508swhigh.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTBEL2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7c7929985498e6799454956cd1a445b06716c398/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/1508swhigh.png'}",0 days 00:00:25.000000000,
15177132,Acknowledged,Low branches impeding sidewalk passage,The are multiple branches that impede walking on the sidewalk on the east side of Branner on the 300 block. Please trim these to clear a path to walk without bending over or in the street.  Thank you,39.0518039683618,-95.6595666160866,"300-398 Se Branner St Topeka, KS, 66607, USA",2023-08-29 12:12:21+00:00,2023-08-29 12:12:25+00:00,,https://seeclickfix.com/api/v2/issues/15177132,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",0 days 00:00:04.000000000,
15166287,Acknowledged,Other,The parking lines need to be repainted.,39.0473858,-95.6744479,100 Se 9th,2023-08-27 19:45:03+00:00,2023-08-27 19:45:19+00:00,,https://seeclickfix.com/api/v2/issues/15166287,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzRoL1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--83267135997e0caa355c5d54723a8f58cd2d5c6d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzRoL1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--83267135997e0caa355c5d54723a8f58cd2d5c6d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzRoL1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--83267135997e0caa355c5d54723a8f58cd2d5c6d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:00:16.000000000,
15150426,Acknowledged,"Property Maintenance, Code Violations & Graffiti",Building a building without a permit,39.0405302726217,-95.6427133097337,"801 Se Highland Ave Topeka KS 66607, United States",2023-08-24 16:17:24+00:00,2023-08-24 16:17:29+00:00,,https://seeclickfix.com/api/v2/issues/15150426,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:05.000000000,
15146342,Acknowledged,"Property Maintenance, Code Violations & Graffiti",Property needs to be maintained the house is falling off the foundation.,39.0334651,-95.6917995,"1909 Sw Clay St Topeka, KS 66604, USA",2023-08-23 22:31:14+00:00,2023-08-23 22:31:39+00:00,,https://seeclickfix.com/api/v2/issues/15146342,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTdYK3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aa180b59a44de469c8c33ee0ea1c5879f1f7b1a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU1PREF3ZURZd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--09f1d8a44f20164c6fe72999dd865d9ba60da451/img-10000000283490207744919485551.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTdYK3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aa180b59a44de469c8c33ee0ea1c5879f1f7b1a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/img-10000000283490207744919485551.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTdYK3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aa180b59a44de469c8c33ee0ea1c5879f1f7b1a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lKYW5CbFp3WTZCa1ZVT2hCaGRYUnZYMjl5YVdWdWRGUTZDbk4wY21sd1ZEb0xjbVZ6YVhwbFNTSU5NVEF3ZURFd01GNEdPd1pVT2d4bmNtRjJhWFI1U1NJTFkyVnVkR1Z5QmpzR1ZEb0xaWGgwWlc1MFNTSU1NVEF3ZURFd01BWTdCbFE9IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--987606a05f088ac27025b02d2b2476998a5ac02d/img-10000000283490207744919485551.png'}",0 days 00:00:25.000000000,
15126594,Acknowledged,Other,Bush blocks view of pedestrians ,39.0396499215497,-95.6971083961183,"1503 Sw Washburn Ave Topeka KS 66604, United States",2023-08-21 15:31:08+00:00,2023-08-21 15:31:19+00:00,,https://seeclickfix.com/api/v2/issues/15126594,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0Y5K2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--695edb90a13b1b65db47fa40b2988c703476ab04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0Y5K2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--695edb90a13b1b65db47fa40b2988c703476ab04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0Y5K2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--695edb90a13b1b65db47fa40b2988c703476ab04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:00:11.000000000,
15120499,Acknowledged,Curb and Gutter Repair,Home is falling outward,39.0478199924191,-95.7050225059699,"1147 Sw Plass Ave Topeka 66604, United States",2023-08-20 11:42:56+00:00,2023-08-20 11:43:18+00:00,,https://seeclickfix.com/api/v2/issues/15120499,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNXdmK2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3800266b5ec57301736522d5b7bfacb2b06acddf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNXdmK2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3800266b5ec57301736522d5b7bfacb2b06acddf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNXdmK2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3800266b5ec57301736522d5b7bfacb2b06acddf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:00:22.000000000,
15117254,Acknowledged,"Property Maintenance, Code Violations & Graffiti",Is this Short-term rental property permitted?  It is less than 500ft from another Airbnb,39.0517189851665,-95.7121808511397,"945 Sw Webster Ave Topeka, KS, 66606, USA",2023-08-19 08:35:00+00:00,2023-08-19 08:35:53+00:00,,https://seeclickfix.com/api/v2/issues/15117254,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzdSK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5d8aa78458a02ecc39eb558aeb4d4694b50208a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--a97fc2b9573eb2bdd92c5c7b4116262444f87298/945webster-airbnb.png', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzdSK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5d8aa78458a02ecc39eb558aeb4d4694b50208a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/945webster-airbnb.png', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzdSK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5d8aa78458a02ecc39eb558aeb4d4694b50208a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--f224a136636cd9e5a5bc93e8d3fce2ff29359306/945webster-airbnb.png'}",0 days 00:00:53.000000000,
15117122,Acknowledged,"Property Maintenance, Code Violations & Graffiti","Grass height, Debris and rubbish, house is falling outward.",39.0480186246252,-95.7054531026944,"1135 Sw Plass Ave Topeka 66604, United States",2023-08-19 04:26:27+00:00,2023-08-19 04:26:41+00:00,,https://seeclickfix.com/api/v2/issues/15117122,"{'video_url': None, 'image_full': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOS9MK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5b4adaca171f37157b9cc44085d550e614659c88/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDVG9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklndzRNREI0TmpBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--ee2a5b821fe0552ba6053903421e37a595d06845/image.jpg', 'image_square_100x100': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOS9MK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5b4adaca171f37157b9cc44085d550e614659c88/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg', 'representative_image_url': 'https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOS9MK1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5b4adaca171f37157b9cc44085d550e614659c88/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg'}",0 days 00:00:14.000000000,
15109379,Acknowledged,Other,overgrown bushes obstruct driver view at huntoon/saline,39.0442071,-95.7186502,"3324 Sw Huntoon St Topeka, KS 66604, USA",2023-08-17 22:16:48+00:00,2023-08-17 22:16:51+00:00,,https://seeclickfix.com/api/v2/issues/15109379,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/overgrowth-b7b87e2623976681d64ab7a62148e07feb824f32134c395784020efe8f40e2da.png'}",0 days 00:00:03.000000000,
15102388,Acknowledged,"Property Maintenance, Code Violations & Graffiti",The owners of the property on the south east corner of 12th and Webster seem to have decided they don’t need to maintain the easement. There are weeds as tall as the new trees. ,39.0458799871832,-95.711919961363,"Sw 12th St & Sw Webster Ave Topeka, Kansas, 66604",2023-08-16 22:58:11+00:00,2023-08-16 22:58:15+00:00,,https://seeclickfix.com/api/v2/issues/15102388,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png'}",0 days 00:00:04.000000000,
15087566,Acknowledged,Sidewalk and Ramp,update on fixing the sidewalks on this street. been over a year,39.0418161984334,-95.6633522361517,"846 Se Overton St Topeka, KS 66607, USA",2023-08-14 23:46:54+00:00,2023-08-14 23:47:02+00:00,,https://seeclickfix.com/api/v2/issues/15087566,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/sidewalk-5658201dc0a14f32f84154c885dbf097fde8fd93632a7ab8769f109e33c10bdb.png'}",0 days 00:00:08.000000000,
15087522,Acknowledged,"Property Maintenance, Code Violations & Graffiti",backyard sanitation and other cat violations ,39.0466283083518,-95.660969093442,"705 Se Chandler St Topeka, KS 66607, USA",2023-08-14 23:40:23+00:00,2023-08-14 23:40:27+00:00,,https://seeclickfix.com/api/v2/issues/15087522,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:04.000000000,
15077628,Closed,"Property Maintenance, Code Violations & Graffiti",the owner of this property or city needs to cut the tall grass and weeds growing out into the street ,39.0398745963449,-95.6642474234104,"810 Se 14th St Topeka, KS 66607, USA",2023-08-13 16:43:32+00:00,2023-08-13 16:43:36+00:00,2023-11-14 11:44:49+00:00,https://seeclickfix.com/api/v2/issues/15077628,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/graffiti-bf47e3ce79d23ec08d14adde546af57391787379e5493ff19259edb0ba9d7fab.png'}",0 days 00:00:04.000000000,92 days 19:01:17.000000000
15037380,Acknowledged,"Property Maintenance, Code Violations & Graffiti","people living at property, no services at property, trash, car parts all over, junk, trash,.",39.0482708084915,-95.6524279341102,"426 Se Leland St Topeka, KS 66607, USA",2023-08-07 13:34:23+00:00,2023-08-07 13:34:28+00:00,,https://seeclickfix.com/api/v2/issues/15037380,"{'video_url': None, 'image_full': None, 'image_square_100x100': None, 'representative_image_url': 'https://seeclickfix.com/assets/categories/trash-253f6f37c76ecf513079ab225a5a2acb301dc27c869c749bc6c592b779207bd5.png'}",0 days 00:00:05.000000000,
